id,parent_id/id,code,name,iva_affected,tax_category,internet_available,active
l10n_cl_partner_activity_627,l10n_cl_partner_activity_610,,PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN                  ,not,nd,1,1
l10n_cl_partner_activity_628,l10n_cl_partner_activity_627,602000,PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN ,nd,1,1,1
l10n_cl_partner_activity_629,l10n_cl_partner_activity_610,,ACTIVIDADES DE TELECOMUNICACIONES ALÁMBRICAS                   ,not,nd,1,1
l10n_cl_partner_activity_630,l10n_cl_partner_activity_629,611010,TELEFONÍA FIJA ,yes,1,1,1
l10n_cl_partner_activity_631,l10n_cl_partner_activity_629,611020,TELEFONÍA LARGA DISTANCIA ,yes,1,1,1
l10n_cl_partner_activity_632,l10n_cl_partner_activity_629,611030,TELEVISIÓN DE PAGO POR CABLE ,yes,1,1,1
l10n_cl_partner_activity_633,l10n_cl_partner_activity_629,611090,OTROS SERVICIOS DE TELECOMUNICACIONES ALÁMBRICAS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_634,l10n_cl_partner_activity_610,,ACTIVIDADES DE TELECOMUNICACIONES INALÁMBRICAS                   ,not,nd,1,1
l10n_cl_partner_activity_635,l10n_cl_partner_activity_634,612010,TELEFONÍA MÓVIL CELULAR ,yes,1,1,1
l10n_cl_partner_activity_636,l10n_cl_partner_activity_634,612020,RADIOCOMUNICACIONES MÓVILES ,yes,1,1,1
l10n_cl_partner_activity_637,l10n_cl_partner_activity_634,612030,TELEVISIÓN DE PAGO INALÁMBRICA ,yes,1,1,1
l10n_cl_partner_activity_638,l10n_cl_partner_activity_634,612090,OTROS SERVICIOS DE TELECOMUNICACIONES INALÁMBRICAS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_639,l10n_cl_partner_activity_610,,ACTIVIDADES DE TELECOMUNICACIONES POR SATÉLITE                  ,not,nd,1,1
l10n_cl_partner_activity_640,l10n_cl_partner_activity_639,613010,TELEFONÍA MÓVIL SATELITAL ,yes,1,1,1
l10n_cl_partner_activity_641,l10n_cl_partner_activity_639,613020,TELEVISIÓN DE PAGO SATELITAL ,yes,1,1,1
l10n_cl_partner_activity_642,l10n_cl_partner_activity_639,613090,OTROS SERVICIOS DE TELECOMUNICACIONES POR SATÉLITE N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_643,l10n_cl_partner_activity_610,,OTRAS ACTIVIDADES DE TELECOMUNICACIONES                   ,not,nd,1,1
l10n_cl_partner_activity_644,l10n_cl_partner_activity_643,619010,CENTROS DE LLAMADOS Y CENTROS DE ACCESO A INTERNET ,yes,1,1,1
l10n_cl_partner_activity_645,l10n_cl_partner_activity_643,619090,OTRAS ACTIVIDADES DE TELECOMUNICACIONES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_646,l10n_cl_partner_activity_610,,"ACTIVIDADES DE PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA INFORMÁTICA Y ACTIVIDADES CONEXAS              ",not,nd,1,1
l10n_cl_partner_activity_647,l10n_cl_partner_activity_646,620100,ACTIVIDADES DE PROGRAMACIÓN INFORMÁTICA ,not,2,1,1
l10n_cl_partner_activity_648,l10n_cl_partner_activity_646,620200,ACTIVIDADES DE CONSULTORÍA DE INFORMÁTICA Y DE GESTIÓN DE INSTALACIONES INFORMÁTICAS ,nd,1,1,1
l10n_cl_partner_activity_649,l10n_cl_partner_activity_646,620900,OTRAS ACTIVIDADES DE TECNOLOGÍA DE LA INFORMACIÓN Y DE SERVICIOS INFORMÁTICOS ,nd,1,1,1
l10n_cl_partner_activity_650,l10n_cl_partner_activity_610,,"PROCESAMIENTO DE DATOS, HOSPEDAJE Y ACTIVIDADES CONEXAS; PORTALES WEB              ",not,nd,1,1
l10n_cl_partner_activity_651,l10n_cl_partner_activity_650,631100,"PROCESAMIENTO DE DATOS, HOSPEDAJE Y ACTIVIDADES CONEXAS ",nd,1,1,1
l10n_cl_partner_activity_652,l10n_cl_partner_activity_650,631200,PORTALES WEB ,nd,1,1,1
l10n_cl_partner_activity_653,l10n_cl_partner_activity_610,,OTRAS ACTIVIDADES DE SERVICIOS DE INFORMACIÓN                 ,not,nd,1,1
l10n_cl_partner_activity_654,l10n_cl_partner_activity_653,639100,ACTIVIDADES DE AGENCIAS DE NOTICIAS ,nd,1,1,1
l10n_cl_partner_activity_655,l10n_cl_partner_activity_653,639900,OTRAS ACTIVIDADES DE SERVICIOS DE INFORMACIÓN N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_656,,,ACTIVIDADES FINANCIERAS Y DE SEGUROS,not,nd,1,1
l10n_cl_partner_activity_657,l10n_cl_partner_activity_656,,INTERMEDIACIÓN MONETARIA                     ,not,nd,1,1
l10n_cl_partner_activity_658,l10n_cl_partner_activity_657,641100,BANCA CENTRAL ,yes,1,0,1
l10n_cl_partner_activity_659,l10n_cl_partner_activity_657,641910,ACTIVIDADES BANCARIAS ,yes,1,0,1
l10n_cl_partner_activity_660,l10n_cl_partner_activity_657,641990,OTROS TIPOS DE INTERMEDIACIÓN MONETARIA N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_661,l10n_cl_partner_activity_656,,ACTIVIDADES DE SOCIEDADES DE CARTERA                  ,not,nd,1,1
l10n_cl_partner_activity_662,l10n_cl_partner_activity_661,642000,ACTIVIDADES DE SOCIEDADES DE CARTERA ,not,1,1,1
l10n_cl_partner_activity_663,l10n_cl_partner_activity_656,,FONDOS Y SOCIEDADES DE INVERSIÓN Y ENTIDADES FINANCIERAS SIMILARES              ,not,nd,1,1
l10n_cl_partner_activity_664,l10n_cl_partner_activity_663,643000,FONDOS Y SOCIEDADES DE INVERSIÓN Y ENTIDADES FINANCIERAS SIMILARES ,not,1,1,1
l10n_cl_partner_activity_665,l10n_cl_partner_activity_656,,"OTRAS ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES          ",not,nd,1,1
l10n_cl_partner_activity_666,l10n_cl_partner_activity_665,649100,LEASING FINANCIERO ,yes,1,1,1
l10n_cl_partner_activity_667,l10n_cl_partner_activity_665,649201,FINANCIERAS ,yes,1,1,1
l10n_cl_partner_activity_668,l10n_cl_partner_activity_665,649202,ACTIVIDADES DE CRÉDITO PRENDARIO ,yes,1,1,1
l10n_cl_partner_activity_669,l10n_cl_partner_activity_665,649203,CAJAS DE COMPENSACIÓN ,nd,1,1,1
l10n_cl_partner_activity_670,l10n_cl_partner_activity_665,649209,OTRAS ACTIVIDADES DE CONCESIÓN DE CRÉDITO N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_671,l10n_cl_partner_activity_665,649900,"OTRAS ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES N.C.P. ",yes,1,1,1
l10n_cl_partner_activity_672,l10n_cl_partner_activity_656,,SEGUROS                      ,not,nd,1,1
l10n_cl_partner_activity_673,l10n_cl_partner_activity_672,651100,SEGUROS DE VIDA ,yes,1,0,1
l10n_cl_partner_activity_674,l10n_cl_partner_activity_672,651210,"SEGUROS GENERALES, EXCEPTO ACTIVIDADES DE ISAPRES ",yes,1,0,1
l10n_cl_partner_activity_675,l10n_cl_partner_activity_672,651220,ACTIVIDADES DE ISAPRES ,yes,1,0,1
l10n_cl_partner_activity_676,l10n_cl_partner_activity_656,,REASEGUROS                      ,not,nd,1,1
l10n_cl_partner_activity_677,l10n_cl_partner_activity_676,652000,REASEGUROS ,yes,1,0,1
l10n_cl_partner_activity_678,l10n_cl_partner_activity_656,,FONDOS DE PENSIONES                    ,not,nd,1,1
l10n_cl_partner_activity_679,l10n_cl_partner_activity_678,653000,FONDOS DE PENSIONES ,yes,1,0,1
l10n_cl_partner_activity_680,l10n_cl_partner_activity_656,,"ACTIVIDADES AUXILIARES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES ",not,nd,1,1
l10n_cl_partner_activity_681,l10n_cl_partner_activity_680,661100,ADMINISTRACIÓN DE MERCADOS FINANCIEROS ,yes,1,1,1
l10n_cl_partner_activity_682,l10n_cl_partner_activity_680,661201,ACTIVIDADES DE SECURITIZADORAS ,yes,1,0,1
l10n_cl_partner_activity_683,l10n_cl_partner_activity_680,661202,CORREDORES DE BOLSA ,yes,1,1,1
l10n_cl_partner_activity_684,l10n_cl_partner_activity_680,661203,AGENTES DE VALORES ,yes,1,1,1
l10n_cl_partner_activity_685,l10n_cl_partner_activity_680,661204,ACTIVIDADES DE CASAS DE CAMBIO Y OPERADORES DE DIVISA ,nd,1,1,1
l10n_cl_partner_activity_686,l10n_cl_partner_activity_680,661209,OTROS SERVICIOS DE CORRETAJE DE VALORES Y COMMODITIES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_687,l10n_cl_partner_activity_680,661901,ACTIVIDADES DE CÁMARAS DE COMPENSACIÓN ,yes,1,1,1
l10n_cl_partner_activity_688,l10n_cl_partner_activity_680,661902,ADMINISTRACIÓN DE TARJETAS DE CRÉDITO ,yes,1,1,1
l10n_cl_partner_activity_689,l10n_cl_partner_activity_680,661903,EMPRESAS DE ASESORÍA Y CONSULTORÍA EN INVERSIÓN FINANCIERA; SOCIEDADES DE APOYO AL GIRO ,nd,1,1,1
l10n_cl_partner_activity_690,l10n_cl_partner_activity_680,661904,ACTIVIDADES DE CLASIFICADORAS DE RIESGO ,yes,1,1,1
l10n_cl_partner_activity_691,l10n_cl_partner_activity_680,661909,OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_692,l10n_cl_partner_activity_656,,ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SEGUROS Y FONDOS DE PENSIONES            ,not,nd,1,1
l10n_cl_partner_activity_693,l10n_cl_partner_activity_692,662100,EVALUACIÓN DE RIESGOS Y DAÑOS (INCLUYE ACTIVIDADES DE LIQUIDADORES DE SEGUROS) ,not,2,1,1
l10n_cl_partner_activity_694,l10n_cl_partner_activity_692,662200,ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS ,nd,1,1,1
l10n_cl_partner_activity_695,l10n_cl_partner_activity_692,662900,OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SEGUROS Y FONDOS DE PENSIONES ,nd,nd,1,1
l10n_cl_partner_activity_696,l10n_cl_partner_activity_656,,ACTIVIDADES DE GESTIÓN DE FONDOS                  ,not,nd,1,1
l10n_cl_partner_activity_697,l10n_cl_partner_activity_696,663010,ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP) ,yes,1,0,1
l10n_cl_partner_activity_698,l10n_cl_partner_activity_696,663091,ADMINISTRADORAS DE FONDOS DE INVERSIÓN ,yes,1,1,1
l10n_cl_partner_activity_699,l10n_cl_partner_activity_696,663092,ADMINISTRADORAS DE FONDOS MUTUOS ,yes,1,1,1
l10n_cl_partner_activity_700,l10n_cl_partner_activity_696,663093,ADMINISTRADORAS DE FICES (FONDOS DE INVERSIÓN DE CAPITAL EXTRANJERO) ,yes,1,1,1
l10n_cl_partner_activity_701,l10n_cl_partner_activity_696,663094,ADMINISTRADORAS DE FONDOS PARA LA VIVIENDA ,yes,1,1,1
l10n_cl_partner_activity_702,l10n_cl_partner_activity_696,663099,ADMINISTRADORAS DE FONDOS PARA OTROS FINES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_703,,,ACTIVIDADES INMOBILIARIAS,not,nd,1,1
l10n_cl_partner_activity_704,l10n_cl_partner_activity_703,,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS               ,not,nd,1,1
l10n_cl_partner_activity_705,l10n_cl_partner_activity_704,681011,ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS ,yes,1,1,1
l10n_cl_partner_activity_706,l10n_cl_partner_activity_704,681012,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES ",nd,1,1,1
l10n_cl_partner_activity_707,l10n_cl_partner_activity_704,681020,SERVICIOS IMPUTADOS DE ALQUILER DE VIVIENDAS ,nd,1,1,1
l10n_cl_partner_activity_708,l10n_cl_partner_activity_703,,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA            ,not,nd,1,1
l10n_cl_partner_activity_709,l10n_cl_partner_activity_708,682000,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA ,nd,nd,1,1
l10n_cl_partner_activity_710,l10n_cl_partner_activity_708,,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TÉCNICAS",not,nd,1,1
l10n_cl_partner_activity_711,l10n_cl_partner_activity_710,,ACTIVIDADES JURÍDICAS                     ,not,nd,1,1
l10n_cl_partner_activity_712,l10n_cl_partner_activity_711,691001,SERVICIOS DE ASESORAMIENTO Y REPRESENTACIÓN JURÍDICA ,not,2,1,1
l10n_cl_partner_activity_713,l10n_cl_partner_activity_711,691002,SERVICIO NOTARIAL ,not,2,0,1
l10n_cl_partner_activity_714,l10n_cl_partner_activity_711,691003,CONSERVADOR DE BIENES RAÍCES ,not,2,0,1
l10n_cl_partner_activity_715,l10n_cl_partner_activity_711,691004,RECEPTORES JUDICIALES ,not,2,1,1
l10n_cl_partner_activity_716,l10n_cl_partner_activity_711,691009,SERVICIOS DE ARBITRAJE; SÍNDICOS DE QUIEBRA Y PERITOS JUDICIALES; OTRAS ACTIVIDADES JURÍDICAS N.C.P. ,not,2,1,1
l10n_cl_partner_activity_717,l10n_cl_partner_activity_710,,"ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL             ",not,nd,1,1
l10n_cl_partner_activity_718,l10n_cl_partner_activity_717,692000,"ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL ",not,2,1,1
l10n_cl_partner_activity_719,l10n_cl_partner_activity_710,,ACTIVIDADES DE OFICINAS PRINCIPALES                   ,not,nd,1,1
l10n_cl_partner_activity_720,l10n_cl_partner_activity_719,701000,ACTIVIDADES DE OFICINAS PRINCIPALES ,nd,nd,1,1
l10n_cl_partner_activity_721,l10n_cl_partner_activity_710,,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN                  ,not,nd,1,1
l10n_cl_partner_activity_722,l10n_cl_partner_activity_721,702000,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN ,nd,nd,1,1
l10n_cl_partner_activity_723,l10n_cl_partner_activity_710,,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA            ,not,nd,1,1
l10n_cl_partner_activity_724,l10n_cl_partner_activity_723,711001,"SERVICIOS DE ARQUITECTURA (DISEÑO DE EDIFICIOS, DIBUJO DE PLANOS DE CONSTRUCCIÓN, ENTRE OTROS) ",not,2,1,1
l10n_cl_partner_activity_725,l10n_cl_partner_activity_723,711002,EMPRESAS DE SERVICIOS DE INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA  ,yes,1,1,1
l10n_cl_partner_activity_726,l10n_cl_partner_activity_723,711003,SERVICIOS PROFESIONALES DE INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA  ,not,2,1,1
l10n_cl_partner_activity_727,l10n_cl_partner_activity_710,,ENSAYOS Y ANÁLISIS TÉCNICOS                   ,not,nd,1,1
l10n_cl_partner_activity_728,l10n_cl_partner_activity_727,712001,ACTIVIDADES DE PLANTAS DE REVISIÓN TÉCNICA PARA VEHÍCULOS AUTOMOTORES ,yes,1,1,1
l10n_cl_partner_activity_729,l10n_cl_partner_activity_727,712009,OTROS SERVICIOS DE ENSAYOS Y ANÁLISIS TÉCNICOS (EXCEPTO ACTIVIDADES DE PLANTAS DE REVISIÓN TÉCNICA) ,nd,1,1,1
l10n_cl_partner_activity_730,l10n_cl_partner_activity_710,,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA ,not,nd,1,1
l10n_cl_partner_activity_731,l10n_cl_partner_activity_730,721000,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA ,nd,1,1,1
l10n_cl_partner_activity_732,l10n_cl_partner_activity_710,,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES ,not,nd,1,1
l10n_cl_partner_activity_733,l10n_cl_partner_activity_732,722000,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES ,nd,1,1,1
l10n_cl_partner_activity_734,l10n_cl_partner_activity_710,,PUBLICIDAD                      ,not,nd,1,1
l10n_cl_partner_activity_735,l10n_cl_partner_activity_734,731001,SERVICIOS DE PUBLICIDAD PRESTADOS POR EMPRESAS ,yes,1,1,1
l10n_cl_partner_activity_736,l10n_cl_partner_activity_734,731002,SERVICIOS DE PUBLICIDAD PRESTADOS POR PROFESIONALES ,not,2,1,1
l10n_cl_partner_activity_737,l10n_cl_partner_activity_710,,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA               ,not,nd,1,1
l10n_cl_partner_activity_738,l10n_cl_partner_activity_737,732000,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA ,nd,nd,1,1
l10n_cl_partner_activity_739,l10n_cl_partner_activity_710,,ACTIVIDADES ESPECIALIZADAS DE DISEÑO                   ,not,nd,1,1
l10n_cl_partner_activity_740,l10n_cl_partner_activity_739,741001,ACTIVIDADES DE DISEÑO DE VESTUARIO ,nd,nd,1,1
l10n_cl_partner_activity_741,l10n_cl_partner_activity_739,741002,ACTIVIDADES DE DISEÑO Y DECORACIÓN DE INTERIORES ,nd,nd,1,1
l10n_cl_partner_activity_742,l10n_cl_partner_activity_739,741009,OTRAS ACTIVIDADES ESPECIALIZADAS DE DISEÑO N.C.P. ,nd,nd,1,1
l10n_cl_partner_activity_743,l10n_cl_partner_activity_710,,ACTIVIDADES DE FOTOGRAFÍA                    ,not,nd,1,1
l10n_cl_partner_activity_744,l10n_cl_partner_activity_743,742001,"SERVICIOS DE REVELADO, IMPRESIÓN Y AMPLIACIÓN DE FOTOGRAFÍAS ",yes,1,1,1
l10n_cl_partner_activity_745,l10n_cl_partner_activity_743,742002,SERVICIOS Y ACTIVIDADES DE FOTOGRAFÍA  ,nd,nd,1,1
l10n_cl_partner_activity_746,l10n_cl_partner_activity_743,742003,SERVICIOS PERSONALES DE FOTOGRAFÍA  ,not,2,1,1
l10n_cl_partner_activity_747,l10n_cl_partner_activity_710,,"OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.                ",not,nd,1,1
l10n_cl_partner_activity_748,l10n_cl_partner_activity_747,749001,ASESORÍA Y GESTIÓN EN LA COMPRA O VENTA DE PEQUEÑAS Y MEDIANAS EMPRESAS ,nd,1,1,1
l10n_cl_partner_activity_749,l10n_cl_partner_activity_747,749002,SERVICIOS DE TRADUCCIÓN E INTERPRETACIÓN PRESTADOS POR EMPRESAS ,yes,1,1,1
l10n_cl_partner_activity_750,l10n_cl_partner_activity_747,749003,SERVICIOS PERSONALES DE TRADUCCIÓN E INTERPRETACIÓN ,not,2,1,1
l10n_cl_partner_activity_751,l10n_cl_partner_activity_747,749004,"ACTIVIDADES DE AGENCIAS Y AGENTES DE REPRESENTACIÓN DE ACTORES, DEPORTISTAS Y OTRAS FIGURAS PÚBLICAS ",yes,1,1,1
l10n_cl_partner_activity_752,l10n_cl_partner_activity_747,749009,"OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P. ",not,2,1,1
l10n_cl_partner_activity_753,l10n_cl_partner_activity_710,,ACTIVIDADES VETERINARIAS                     ,not,nd,1,1
l10n_cl_partner_activity_754,l10n_cl_partner_activity_753,750001,ACTIVIDADES DE CLÍNICAS VETERINARIAS ,nd,1,1,1
l10n_cl_partner_activity_755,l10n_cl_partner_activity_753,750002,"ACTIVIDADES DE VETERINARIOS, TÉCNICOS Y OTRO PERSONAL AUXILIAR, PRESTADOS DE FORMA INDEPENDIENTE ",not,2,1,1
l10n_cl_partner_activity_756,,,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,not,nd,1,1
l10n_cl_partner_activity_757,l10n_cl_partner_activity_756,,ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES                 ,not,nd,1,1
l10n_cl_partner_activity_758,l10n_cl_partner_activity_757,771000,ALQUILER DE VEHÍCULOS AUTOMOTORES SIN CHOFER ,yes,1,1,1
l10n_cl_partner_activity_759,l10n_cl_partner_activity_756,,ALQUILER Y ARRENDAMIENTO DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS              ,not,nd,1,1
l10n_cl_partner_activity_760,l10n_cl_partner_activity_759,772100,ALQUILER Y ARRENDAMIENTO DE EQUIPO RECREATIVO Y DEPORTIVO ,yes,1,1,1
l10n_cl_partner_activity_761,l10n_cl_partner_activity_759,772200,ALQUILER DE CINTAS DE VIDEO Y DISCOS ,yes,1,1,1
l10n_cl_partner_activity_762,l10n_cl_partner_activity_759,772900,ALQUILER DE OTROS EFECTOS PERSONALES Y ENSERES DOMÉSTICOS (INCLUYE MOBILIARIO PARA EVENTOS) ,yes,1,1,1
l10n_cl_partner_activity_763,l10n_cl_partner_activity_756,,"ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES           ",not,nd,1,1
l10n_cl_partner_activity_764,l10n_cl_partner_activity_763,773001,"ALQUILER DE EQUIPOS DE TRANSPORTE SIN OPERARIO, EXCEPTO VEHÍCULOS AUTOMOTORES ",yes,1,1,1
l10n_cl_partner_activity_765,l10n_cl_partner_activity_763,773002,"ALQUILER DE MAQUINARIA Y EQUIPO AGROPECUARIO, FORESTAL, DE CONSTRUCCIÓN E ING. CIVIL, SIN OPERARIOS ",yes,1,1,1
l10n_cl_partner_activity_766,l10n_cl_partner_activity_763,773003,"ALQUILER DE MAQUINARIA Y EQUIPO DE OFICINA, SIN OPERARIOS (SIN SERVICIO ADMINISTRATIVO) ",yes,1,1,1
l10n_cl_partner_activity_767,l10n_cl_partner_activity_763,773009,ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS SIN OPERARIO N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_768,l10n_cl_partner_activity_756,,"ARRENDAMIENTO DE PROPIEDAD INTELECTUAL Y SIMILARES, EXCEPTO OBRAS PROTEGIDAS POR DERECHOS DE AUTOR ",not,nd,1,1
l10n_cl_partner_activity_769,l10n_cl_partner_activity_768,774000,"ARRENDAMIENTO DE PROPIEDAD INTELECTUAL Y SIMILARES, EXCEPTO OBRAS PROTEGIDAS POR DERECHOS DE AUTOR ",not,1,1,1
l10n_cl_partner_activity_770,l10n_cl_partner_activity_756,,ACTIVIDADES DE AGENCIAS DE EMPLEO                  ,not,nd,1,1
l10n_cl_partner_activity_771,l10n_cl_partner_activity_770,781000,ACTIVIDADES DE AGENCIAS DE EMPLEO ,yes,1,1,1
l10n_cl_partner_activity_772,l10n_cl_partner_activity_756,,ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL                 ,not,nd,1,1
l10n_cl_partner_activity_773,l10n_cl_partner_activity_772,782000,ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL (INCLUYE EMPRESAS DE SERVICIOS TRANSITORIOS) ,yes,1,1,1
l10n_cl_partner_activity_774,l10n_cl_partner_activity_756,,OTRAS ACTIVIDADES DE DOTACIÓN DE RECURSOS HUMANOS                ,not,nd,1,1
l10n_cl_partner_activity_775,l10n_cl_partner_activity_774,783000,OTRAS ACTIVIDADES DE DOTACIÓN DE RECURSOS HUMANOS ,yes,1,1,1
l10n_cl_partner_activity_776,l10n_cl_partner_activity_756,,ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURÍSTICOS               ,not,nd,1,1
l10n_cl_partner_activity_777,l10n_cl_partner_activity_776,791100,ACTIVIDADES DE AGENCIAS DE VIAJES ,yes,1,1,1
l10n_cl_partner_activity_778,l10n_cl_partner_activity_776,791200,ACTIVIDADES DE OPERADORES TURÍSTICOS ,yes,1,1,1
l10n_cl_partner_activity_779,l10n_cl_partner_activity_756,,OTROS SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS                ,not,nd,1,1
l10n_cl_partner_activity_780,l10n_cl_partner_activity_779,799000,"OTROS SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS (INCLUYE VENTA DE ENTRADAS PARA TEATRO, Y OTROS) ",nd,1,1,1
l10n_cl_partner_activity_781,l10n_cl_partner_activity_756,,ACTIVIDADES DE SEGURIDAD PRIVADA                   ,not,nd,1,1
l10n_cl_partner_activity_782,l10n_cl_partner_activity_781,801001,SERVICIOS DE SEGURIDAD PRIVADA PRESTADOS POR EMPRESAS ,nd,1,1,1
l10n_cl_partner_activity_783,l10n_cl_partner_activity_781,801002,SERVICIO DE TRANSPORTE DE VALORES EN VEHÍCULOS BLINDADOS ,yes,1,1,1
l10n_cl_partner_activity_784,l10n_cl_partner_activity_781,801003,SERVICIOS DE SEGURIDAD PRIVADA PRESTADOS POR INDEPENDIENTES ,not,2,1,1
l10n_cl_partner_activity_785,l10n_cl_partner_activity_756,,ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD                ,not,nd,1,1
l10n_cl_partner_activity_786,l10n_cl_partner_activity_785,802000,ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD (INCLUYE SERVICIOS DE CERRAJERÍA) ,nd,1,1,1
l10n_cl_partner_activity_787,l10n_cl_partner_activity_756,,ACTIVIDADES DE INVESTIGACIÓN                    ,not,nd,1,1
l10n_cl_partner_activity_788,l10n_cl_partner_activity_787,803000,ACTIVIDADES DE INVESTIGACIÓN (INCLUYE ACTIVIDADES DE INVESTIGADORES Y DETECTIVES PRIVADOS) ,nd,nd,1,1
l10n_cl_partner_activity_789,l10n_cl_partner_activity_756,,ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES                 ,not,nd,1,1
l10n_cl_partner_activity_790,l10n_cl_partner_activity_789,811000,ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES ,nd,nd,1,1
l10n_cl_partner_activity_791,l10n_cl_partner_activity_756,,ACTIVIDADES DE LIMPIEZA                    ,not,nd,1,1
l10n_cl_partner_activity_792,l10n_cl_partner_activity_791,812100,LIMPIEZA GENERAL DE EDIFICIOS ,yes,1,1,1
l10n_cl_partner_activity_793,l10n_cl_partner_activity_791,812901,"DESRATIZACIÓN, DESINFECCIÓN Y EXTERMINIO DE PLAGAS NO AGRÍCOLAS ",nd,1,1,1
l10n_cl_partner_activity_794,l10n_cl_partner_activity_791,812909,OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_795,l10n_cl_partner_activity_756,,ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS               ,not,nd,1,1
l10n_cl_partner_activity_796,l10n_cl_partner_activity_795,813000,"ACTIVIDADES DE PAISAJISMO, SERVICIOS DE JARDINERÍA Y SERVICIOS CONEXOS ",yes,1,1,1
